publication_id,target_passage_id,ticker,source_passage_id,heading
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c4e307f1-2ae8-50a4-95e8-dceb65443b3e,KP2,45a613d6-72fb-47d1-8090-bd7f91321175,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7f538223-8679-5eb6-bf58-df650b061d2b,KP2,57c18018-a76c-4c40-8996-8fe96fa144f2,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c05843a0-5d78-5ef0-88bb-2aed472a89ed,KP2,8451887f-32fb-4e6e-9d37-e5161ce09d60,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fa41c335-cba4-5e39-8781-1ca35bf5ae0d,KP2,001c1c72-823c-4b75-9f9f-a41b5b1d9589,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dc295980-ea32-5651-b800-091fadac1d74,KP2,75f72dea-9ffd-46e2-9b8e-4f06df2f43e4,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dd8a324e-b5c1-52a1-91fb-d9cc41cf6ff5,KP2,4691fcd1-9745-4125-a626-734f7bace760,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8db58adc-8394-50d5-b374-389331b32ee0,KP2,43479087-6e48-452f-b6e4-8111519b878c,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f89774bc-3a86-5e95-9c17-ec6b5af6758c,KP2,78811c58-44ca-4a6f-a0a4-fe9ae05364fe,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4350246d-3d29-5920-9333-8d253ecb31f2,KP2,20c05254-fc68-4181-83cc-ccb01bba9c84,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2068ff15-1e6e-543a-8bb2-e52870219cf8,KP2,961d8d18-5ca8-4da5-8beb-69e851fac461,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,818406a4-849d-5db1-a593-61672ba53876,KP2,7a7f252a-9e9f-405c-a934-55ac50bb7485,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c2184381-30d5-50c6-9733-50ef8bd67261,KP2,88a3fde6-e064-4bbf-828a-fc1ca4d70f08,USD
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,cdc4de68-f0f5-5c0b-a655-2c3989ef24a3,KP2,0cf2f3fc-4d14-4443-89b8-4f4fa29bace0,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8529dc8b-4dd2-507c-ac91-aa4f4ba550e0,KP2,48a6fcc3-49d8-45cb-a227-0b461d7ad3f1,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,83357187-9d84-5731-bfd7-45fe4825b1e0,KP2,91333665-798d-45cb-8593-a8dcc686de9d,USD
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2faffb50-4aa8-5028-8874-40e3d773e2f2,KP2,068e1696-8e21-4c2d-8cfa-65de62af8e6c,USD
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,82352146-49ed-5507-a94c-ace6e3437f99,KP2,f92652d0-b0ae-4b51-8c8d-fb0d535484df,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1910af2a-463e-5d0a-a158-4dfd2b694a3d,KP2,867e586c-f269-4bf0-b454-608796a65979,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,5345250f-474d-50f5-bb97-3e1654cb4702,KP2,bb255e5c-3816-4787-bc74-c3b0cf79e063,Non-Interest
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a51088de-fea2-5bde-b728-064a5cecad00,KP2,b1092da8-a428-4dda-a0e4-555c3b0dbf87,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,bc6c336c-a2b0-52f8-8883-b58bd6ece711,KP2,718dd91f-b9ab-46d2-8323-1f5093fed5bb,USD
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,112f1d0e-db24-51a7-bfb3-23087940d41d,KP2,f3a3a13c-bd30-484d-88a9-d13ce5987dc7,USD
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,45d8d747-a644-5718-8624-f677f51e02fb,KP2,76da9264-1292-4a16-948e-fde9eee044fa,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7d790989-01f1-5ece-850a-cc13cbfac4b1,KP2,e14ed6f7-574e-43a0-bc0a-6c6a5bb540b3,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,67c7d1a2-fcdb-589c-a662-ba35dcc68092,KP2,2e4e551a-4976-4398-8306-3908aa32544f,"Input into the model Series 34,35 and"
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,7657838e-f74c-51e7-9558-072317dd3376,KP2,2d4e7380-877f-4f61-89d9-2ee1cbaf23e7,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,1e8da48d-e204-5fc0-b548-8c52450d5c03,KP2,0ea25741-95d7-4830-836e-f3f9f7b7264b,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,07ac0e61-1cc3-564c-ad18-ea2ef2935964,KP2,0cf8a316-e3b2-46a6-8b00-161421233005,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,8cc1c884-4c43-5ee2-91ee-01b1018288b1,KP2,80fc15b3-7835-4fd6-9765-556f21f4b21d,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e0aeffe7-dd0b-5cfe-b2d9-5713e8210f6b,KP2,f64a9bf6-1ead-41d5-97c3-8e2c36fc473f,Distribution of fully paid ordinary share and CDI holders
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e7b638cf-3978-5c21-9ea3-d6c507c9f397,KP2,0baf3293-0f02-4989-b670-0eaebefd0ec4,Twenty largest holders of quoted equity securities (ordinary shares / CDIs)
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,c8ed9ff3-b577-5ed4-9d8c-43a80b4953cd,KP2,09330c4a-cb97-4071-b8d5-3f074025dbdb,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,18c5bdfb-877e-5e72-87d6-dd93307e2351,KP2,490830a6-5b00-455d-a14d-b08aad53d319,Twenty largest holders of quoted equity securities (ordinary shares / CDIs)
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,4fd30f29-d32c-50c7-b4d4-6fe7ece1c7bf,SBP,df5f518e-1d16-487a-9d0f-fba28b3daa5a,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,63d2360f-e5e4-544e-93c6-fd0cd2c16160,SBP,bd0d8701-dbac-4c9f-ae7b-5f88b3f39ce2,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,fdf289c2-ce46-5786-948a-40bac7e2a2d2,SBP,fe30463b-bddf-4612-93c4-8944d8d4b356,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0e7063b3-3539-5fff-8c26-9d0987854e7f,SBP,c16e3710-02c1-4e4b-9f54-acca66edee66,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,23392eb5-b290-5ba6-a4aa-07763a08ee96,SBP,0410293d-f4fd-4ef7-a34d-9d11a1908e1f,ANNEXURE 1 CORPORATE STRUCTURE
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2c2a3731-2f2a-54f2-bdad-3bb9b774d81c,SBP,ee73b7cd-ab0a-4ba3-8e8a-25899c1fcadd,ANNEXURE 1 CORPORATE STRUCTURE
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,d417a468-3b7f-5859-9c92-a252359d923b,SDL,beeb55f2-0f61-4e74-9efe-9b628a429d2c,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,dc373f38-7d24-5abb-b1ca-973c95513890,SDL,ace6bb42-bc4d-4d5a-858c-060fc9922482,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2388bd3e-c4d6-55de-b8be-60c8e2bfcab0,SDL,ced756e0-87c3-4482-adf8-d3178e6e5faa,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,79e917f2-feea-53b7-ab7c-e7585cb3a7a7,SDL,6202f20e-bfac-4d51-a57b-d06e9add3914,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,bec4589c-b98d-5565-be83-3d4f727907ac,SDL,9495f19b-dbb4-4af2-b8b4-44990220b437,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,0d0262d1-6725-5f74-9cc2-c055dba9e682,SDL,e1f17ce8-43b8-4402-82b1-aa3ebc099d3d,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,f210bc3e-1d08-5343-b275-afb53cd899f2,SDL,af5fd889-6bfa-43dc-887e-9b70811269d2,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,77345cba-639e-5029-838c-fc4529d72ccc,SDL,0a305f73-42b1-4c89-b824-55d5129bd378,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e4c2a526-9077-56c5-88f8-a3b157255992,SDL,904a17c6-f696-4016-9935-1f5df1b81698,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,50cc5537-c077-5ea6-9285-c90a8ef7face,SDL,c4f3a301-78f5-4501-a537-310aa80f7ca4,INFORMATION ON DIRECTORS (CONTINUED)
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,a79cd299-0c93-541d-93a5-410be1eda90e,SDL,71022b54-4b66-42f5-8126-0ae35012a834,16 KEY MANAGEMENT PERSONNEL DISCLOSURES
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,321fd5a1-f23d-578f-8426-640b7872ece3,SUR,42ba59f8-0863-45a7-9a40-9c7bf4d7b3ed,
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,e6e00791-a373-5eb1-92cc-6e37f39f4a87,SUR,e7792496-ad14-4245-a509-3c71b3cca563,
