publication_id,target_passage_id,target_embedding_id,source_embedding_id,source_embedding_run_id
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2032b045-7c76-5758-b826-14804955eb3a,fc4a6c8d-963c-5968-acf8-4b63d59bd35d,193e11a2-6f02-4ff5-9cc1-78e7628f1cd5,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,203330c9-00ef-5c66-b703-2946d2c1c711,de6e8f84-0247-5f71-96c9-5b92414f2050,cb09ce77-c957-4e4a-871d-53dd1a2e04fe,cc226ef3-b3fb-45d8-94d4-8f0fd7b80529
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2033b798-0f11-5d07-b102-f1d530f0367c,b9d7c25c-7ce2-5c21-b4b5-d15512fbc6ed,c269e06f-1066-4493-8cdc-da9612c97981,c426feaa-1cc3-49c7-8faa-888ae2f90af9
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2039366c-07a7-5c97-a814-a5b3490b0a0d,a23998b5-6e31-58ff-8c5f-62ab84cdcab5,c114f301-2a41-4502-bbae-3b54997cc344,4c3d4bd3-58cf-4661-aa4d-fec6e724c548
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,203a7e16-14bd-5314-849f-8ae6f690f7e8,83448273-0790-5c90-bedc-63757d1d2380,9f0260ee-9d27-408c-a2f4-e938360a5fd9,d1a3cdde-59da-48c6-af2f-853ad4d36757
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,203c3f59-63de-570a-89f3-08bdfa6d3b28,f69c9044-486e-5001-a970-1ba23f4e7719,4ac5db6e-92ea-490d-ab4a-09a0a5e93fb4,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,203e7bfe-aba1-5fa6-a524-626a106fe575,fae2f392-1d27-54be-99f0-ad53a1d9ca72,e248a844-b851-4aee-a976-e1c9df6bc6df,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,203fce5e-01cc-5d91-8140-286658edb2d3,11915eaa-4645-5b3c-a061-61aaa219fe5a,a585d084-ae0d-4649-8fe2-8353d2bb8e5a,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20437236-547e-5051-aee9-fda42a8734cf,b0cbafe7-b698-5dcf-8f70-7f423fbddf1a,333eca85-6c7a-4523-9ba5-e8e34fb52c6c,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,204b42ef-c537-57f2-806c-1ee9798d9dd7,af0bb5e9-cec2-52cf-a91d-a50b2fc7da42,2fae95e4-2810-4aa0-b817-f3763eff04e8,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,204caa24-6e3b-5820-a0c6-f1dace6b205d,b355434e-1942-56f4-98ce-5dbfc22110d8,64e470db-f08b-4a0d-be9f-ed7129a32f71,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,204f0e88-aed7-5fb4-ae00-2de541472afe,cf76da4e-5fea-5a79-bdff-420bd80bc34e,28b5b208-c773-4721-a39a-398ace89d512,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,204f8aa4-27e7-5817-961e-45544fd3d44d,5bb55cc9-0671-5d20-bc47-d0e1530a1606,6b3b4885-cfa8-4957-b05a-70ea56d1610e,bd1a41a6-fec6-4bfe-88ba-5d88c7973fab
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2055a792-dabc-5621-a8c9-ad2fe2e9139d,e527ca53-aec9-530f-9fed-45d604cb0f72,5582c085-fba0-4300-ae20-2e8fd538b8cc,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2069f6df-37ad-5905-abfc-438a52ae57a4,abb6b7d5-1ccb-5ef0-b6fe-e05c36abfd1a,a6c2c7f2-9b3d-43f7-aeb8-b7efea6ea3c2,6a94602c-2c3f-4f13-8f83-5d2cfd63799a
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,206a96fa-79ed-5f86-aa51-379807168bae,12f5d1da-2048-541b-8dfc-1018c382fbdb,4b6a4783-a606-42e1-9b1c-8da1d5378e20,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,206a9e41-efde-5d7b-b629-263a8088243a,22edd5ee-300e-57e9-8895-9d543b26d185,ffc3c33b-f9d4-4627-b50f-1756143a7e49,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,206bc677-ae35-526e-a936-89ed99a28fc8,7ae74dfa-e891-55dc-9761-8049d5b25284,e707771b-f335-451b-8ff4-b445afeec97f,6a94602c-2c3f-4f13-8f83-5d2cfd63799a
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20801af6-cb13-57c3-b10f-4d9600aaf608,10e620e4-d78c-5d53-a8dd-e9b75444856e,f5f285f5-2505-450e-827b-61453904bd64,9657e887-83e8-4f95-b0e6-c56b62aa50eb
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20875aea-58c8-5942-b1e6-4d8444cf0418,aaf04512-c332-5a4c-b6e9-2ba98ad392c1,c7abc631-1839-4810-96b1-3ca0334f3348,c426feaa-1cc3-49c7-8faa-888ae2f90af9
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,208765bb-e7b0-5f9c-8531-4eccc37dd725,aaf19e56-2934-5b2d-9d2d-3f043c1cf975,c3ed3352-24cb-4106-8dd5-02c155890457,bd1a41a6-fec6-4bfe-88ba-5d88c7973fab
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2087b7a6-fb79-501e-b293-f8e387efd8e2,9e05ab57-83fd-511d-a935-14cbb0dcc47b,3a0fea0e-a663-4a93-9378-3abc8647c57d,18094682-0f77-43a9-b8a9-a0279b7e77f5
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2087f84d-0789-52be-ae2f-60d5865af0c8,1fd29af8-6439-5ab4-8a9c-38ea5ffe3772,5f3bcd45-9ca7-4491-8778-bed2d94a8129,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,208d2195-bfb2-5e5f-9e2f-e34f516f846d,9a6f083e-07a5-50de-a8d5-71a36333831b,04ae7dc5-eaa2-4ea1-8dab-9d11a3899442,b075b45d-4b62-4935-89b8-75c528ef6c71
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,208dae10-1b70-5e94-b3cb-b0501123602e,2dc4edc6-0eb1-5ada-a3cc-21ac75eebbfa,70d0dfcc-4d5a-4602-a286-ea5ea991ffff,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20905421-7609-583a-9f45-b29fd8045ede,8a16b169-1a82-55f2-a0bd-c6ccadb8c1cb,fb103eaa-554e-4769-a2dd-29a7ba087173,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2090f84a-7a3a-559e-b00b-a6f5b5ba29e0,b3d929d3-6fa2-5465-886c-a5d3ff28f83a,fce320a6-856c-4819-a69c-61e06830338d,c8c08497-6c50-481d-ade6-c17b0bdbe755
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20971b78-ebd7-5c15-8fd8-92cc61eec44d,c24df3b0-fbe8-53b8-84c1-77753762e9c9,5174030a-abe2-4b17-b8ef-2da251c9881d,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20994928-54ca-55e7-9955-40619890ae71,473d99d0-cccf-5968-b3f6-67b5b9c5a39e,f9b81ce1-f3aa-48e6-b14d-3638e5cab9c8,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,209a5e8a-5227-501d-a136-f9ba30cbd415,9ff9cd42-7486-5b80-9bd1-d3f655f897c4,bdb3fca0-c45a-4deb-a188-ea670d283db6,74c5d831-070f-4ae6-a59e-d88cee72750b
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20a09951-470e-5851-9dd6-f5a662948173,41aeae0a-11b3-5b2d-94d1-f6085979f21a,4398861d-cbad-4364-88c2-2b5993928731,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20a41ec2-c1c6-5752-b7f8-95ec84cd42e7,1b04d1ea-3d03-5bd9-8dfa-fb730af7cb45,18799aa3-0c23-42f4-9d46-c5ba21da9449,cc226ef3-b3fb-45d8-94d4-8f0fd7b80529
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20a4dc7b-ec61-5ae5-b21c-e8821ec42e97,9b6fcfc7-b0ae-5b39-982b-c6619d9ac4d1,8ff4e944-a467-4a3c-aa01-41539b7158c5,edccb4a5-26a8-490f-acd4-7aa5398e2053
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20a5c3ed-a0ef-510c-a7dd-d72bd8c875eb,40313e3d-9b87-56c7-b238-b667898dfae1,c47fb2e5-31eb-4817-803c-16d5b02c8ea6,b075b45d-4b62-4935-89b8-75c528ef6c71
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20a748bc-70cc-5990-9b9d-43d891d93d4d,11e9a385-d4a6-5a92-b99a-ba18d4025321,58ab4852-3093-4fb7-bcb1-686dba90856a,e505af74-41a3-4e1b-be55-aabb8ceb91cc
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20ac235d-cf24-5186-adf0-689442f77cc1,a3c51a3a-f255-5846-bc8d-066468df10a8,70c0d016-e3db-4412-a775-e88e554525af,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20ac336b-9fa5-5ce9-802f-f689f7df57dc,188b0a10-2e44-54cc-8790-b04eb19ece13,e86e118e-4920-427a-86fd-13f3ac186179,df95d0b1-95ac-4801-b41f-1e724d22d740
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20afc3a0-5f41-56f8-8b9a-c88372616a23,db8d0e94-d919-5aad-855e-0cdd849689ac,911bd6d2-c318-495c-8aca-78097aea4cc7,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20b14bc1-9be0-553b-9986-43e9b1818df5,554cdbb7-1a3f-5103-8483-44b1e03d3fba,7be1036d-ad2e-47f9-96ba-5ff7cb0c6f0f,277bca85-6ba1-49f7-94fe-29ca70c944d6
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20b38348-fc09-52b2-bcaa-d72f5a788b12,ca294d13-dfc5-5edb-ad3c-db1f70ae0f19,cd45619d-5137-4ba0-9b3f-0a5c1ce2660c,6a94602c-2c3f-4f13-8f83-5d2cfd63799a
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20bea08d-d95c-5cf6-9f02-1b2f20ffbc4a,c6febeea-6175-5b36-8f41-e59306e020ac,82b1a951-80b5-4f3b-ba3d-dc8f6931a79f,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20c838e1-9451-5f08-9bc7-ffd2fae1b9be,1056eb17-3853-5eca-8050-c0163a3b5231,240ce689-637a-4b49-bd55-6f2e6307fb2b,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20cd6e75-dc4a-5acd-b6c2-72b9fd74cd20,8bba6107-ef42-5385-ad2c-9fcb8ea4b000,07445fc1-999a-4c5f-9be9-c0e3c4bbfc54,4e7fe537-33fc-4490-9ee4-d51d6b3bbd7d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d46c6e-85b0-5844-8b9d-9d3b36383b87,3318048b-793f-58ee-b16f-b9dc7a5d667f,bcb5695a-46c0-413b-a52b-dd71cdac7542,18094682-0f77-43a9-b8a9-a0279b7e77f5
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d504e4-7d8c-530f-8154-df3f93332465,d21a4d72-c4fa-50ac-990e-1723d4a33891,0e1943b8-ba94-412e-ab3e-b4dae9ec6328,6a94602c-2c3f-4f13-8f83-5d2cfd63799a
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d55d11-7096-52bf-95b4-5b30ba694d26,c6dda5fe-dee0-55b1-b4f3-f1ea2888bbb3,4f62b584-327e-4fe1-b562-a2bd560007bb,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d74c13-a921-5ce0-8466-4b51abdb722a,61100bfb-4e02-542c-b18f-a52763faa21f,3ad71a2f-0710-441a-b468-05779066dc7a,bcf3b1ae-9970-421c-b778-26102c627103
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d852c0-b231-579c-9363-578d2b6dc0c4,7a1e2c38-8c64-5cf5-9c08-d5bf5271e109,930de36b-59ca-4285-9ee1-b632abc9cc8e,18094682-0f77-43a9-b8a9-a0279b7e77f5
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d86b90-2dfa-5f96-a46f-f33574f16722,3e5eb916-7985-55d6-86c4-1ddc51b2d4e6,05f3c8aa-18cc-4cdf-aef2-a3545bb4e8f4,d4d0fde1-e59d-4a73-9025-4b64b022008c
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d88a5d-e185-5b7b-835f-c0ac10b8d0e7,851416a1-22e8-5b8e-b685-2747ed67ea18,0c82ce19-fec3-4ecf-be48-e924eb2ae37e,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20d9f9a4-5335-54e3-9c7d-d89a3e9379a3,b1a62529-af2b-51f7-905f-2297926c4277,bfb5d7e3-50e4-4ecb-8eca-cc8783eade34,b075b45d-4b62-4935-89b8-75c528ef6c71
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20de0c65-6da8-511e-9a12-8b0fa55e6b85,4ffc73be-df31-5dce-aabc-dbd8e3c2a466,c7e576d1-c06f-4a9d-828d-47f925c90aa2,bd1a41a6-fec6-4bfe-88ba-5d88c7973fab
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20e041cc-6d11-5810-b45c-af2aaaf966e7,8010221e-4447-5c7b-8318-7a9a61d7ec18,e66ec8d8-add6-413d-8390-0a5c734ad7da,e505af74-41a3-4e1b-be55-aabb8ceb91cc
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20e5a1b7-20da-5c26-bcc2-4b0f04d61eb0,12c54eaa-3955-519d-8f7b-272a52651527,7d6a7c75-f071-49a9-803e-6025b824e08f,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20e7ad1a-39a6-58fe-a671-da956258ccc0,45f45fb5-b340-59ea-9180-58e5b4f83ece,6d347618-2c0a-48e3-a37f-47110ed35aec,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20e87292-d29d-5822-b0cb-17e31a56d370,6a733ef8-6b03-5a45-9097-2935054a579b,6ed31aab-4ff0-49b6-adb1-ba1c8844cfcd,8e4cb354-15f9-4578-a0e5-0651851bf2ac
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20ee201a-12fb-5c29-8d26-de6e03ea5df3,13fe25fa-90cc-54b6-b953-2c8ba9a57eac,2df140f0-2f6a-4028-8852-a104acd9a9f0,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20eff1fa-aba0-5413-a660-20912d0aa282,12d71185-de35-51a8-aab3-96a271acb25a,0b7bbf2e-4f10-41f8-8125-bfd5def9f9b9,f95a8f77-cf6c-4dc5-a986-ce2c67f7d891
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20f81b89-9f9f-5e07-b2a8-8ed5dbd9f5ab,e17da9ee-5fa0-5591-8298-9c5f07809651,3ec758c6-2945-4d92-9927-413da00594ea,4e7fe537-33fc-4490-9ee4-d51d6b3bbd7d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20fbd940-e6dd-50c9-8262-23aa935c8d60,8f1202ff-c71c-54a9-a62b-6e41ee0f89ac,01901070-544f-47e0-9ed6-bcf8c06a79e4,d4d0fde1-e59d-4a73-9025-4b64b022008c
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20feabcf-9753-5064-a505-e1fc7d384d8e,b303fbab-6eae-58ba-a28e-6198efc4b3d6,9e1f0027-742d-47a7-bbe4-6c6b3c5c4398,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,20ff50c7-4bb9-5d07-84a0-e652a5bcb0e2,16a01961-dbcb-5e34-9c99-ce09b3c46692,64424efc-17a5-4d5e-894b-3fd8bef3193e,bcf3b1ae-9970-421c-b778-26102c627103
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21043715-205e-56ab-8eed-549e30493eb0,2df766d3-dd8f-5fea-9088-6060a97344ac,95af7ee0-2f11-4da4-9029-f8c132d37bf0,cc226ef3-b3fb-45d8-94d4-8f0fd7b80529
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2104386a-a8cc-5235-befd-a5eeec20c719,c9023c35-4f24-56d4-b530-521ebf8974fc,49eb49a0-cd4c-46ca-9d93-c4cfb6704a94,d1a3cdde-59da-48c6-af2f-853ad4d36757
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2109b074-c34b-5449-88d0-2ec7e06f3742,1e64861e-a761-5275-acf2-7f797ce8d5b2,743a3d4a-0ed3-496e-aa53-7ae4902b41fd,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2109cbd6-f2c3-5483-b300-da9e7e1eaf4c,fcb20ff2-f53a-5c79-8f42-cc36b7fe5c89,56217cad-fba9-4d36-8cc2-8ab7aff843dc,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,210b5860-fbd1-576b-9087-28d9ca73173d,b34435b0-2fc5-549f-af6a-465b44ad094f,af1f6cb0-aabe-4f52-bc23-670e6199d039,bd1a41a6-fec6-4bfe-88ba-5d88c7973fab
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21105c0e-358d-5ce1-8bf4-dbeeb181d319,d92598f9-0fa6-50aa-9ca6-05f073784614,0706509c-b4ad-4c70-95fc-ab08ad73ce92,4e8bb366-1ee9-4a67-9d01-74a901f65228
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,211231c9-0098-502c-bac5-52f9407d7907,3dfa92de-2a98-580d-8314-960714d6d588,b464b376-01ff-4e75-8288-6f4f31f660cc,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21153a1f-c95f-55e0-83d7-2c058303e6c8,6c099040-6500-560a-89bf-b81059dee8f4,2b077233-93fe-4fbf-b34d-70e71b78aea2,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21187144-8224-56d2-a693-e9fa868ec217,7255f7bc-743a-5426-87c9-a76cdeb8e410,6fd3ab74-bfbd-4d61-8301-962eec4e7ae2,bcf3b1ae-9970-421c-b778-26102c627103
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2118c221-8bf5-5287-93c6-2d4180e1d4f9,d99ed615-5846-5e1c-9230-9155b9a6ca67,926e940c-3f84-4b6a-a5bd-a3e81ddb651e,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,211ab00a-687b-57be-8eab-1a526d28d2ae,dfc261c8-86e7-5648-944c-d5ac0d9a41b2,5dc3aee5-9a28-4996-90cf-ca640b059f78,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,211f0c15-af6d-5583-91bb-bb5b46b08469,e6aa1760-0787-597f-aaef-69964b770168,07dee809-a0a9-4be0-b37a-7482a79e5aa0,cc226ef3-b3fb-45d8-94d4-8f0fd7b80529
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21209b84-0f26-5c17-98a9-9babc8c4e232,2e26e0b7-89de-5bd6-bb65-986e339c281d,153350bd-5c7f-492c-b974-5c25c7603025,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21270f30-e97e-5c43-b9cb-6bf5d73eda25,577bdf95-59d5-5e08-a2f8-dd7124d15813,488fbd91-29d3-4b8b-a0a6-913a35a2d379,4e8bb366-1ee9-4a67-9d01-74a901f65228
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,212de308-e562-5c03-b642-7cb4b419b69a,b2e0b5b1-66a6-574f-87f7-f8d9e8816c97,5e45a81a-d770-4b9a-aaf4-97061ddb9ba9,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,212e9ed4-5c8d-5185-b688-ff4af0508714,bbcb7444-fc59-561c-aba4-0e2c9ac629b3,553252b0-4344-4a54-8e66-e4b77cc82087,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,212fd10a-ca3d-5c93-abcf-75c2368995eb,73fbb06e-f085-5270-9c5e-e0128efeaec4,c5ad5462-37c1-46b1-b0fb-2f6d085fe004,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21394e01-631f-51c6-abe6-c3ef7a2d5c7a,c78dd340-3eb4-5b91-9812-8c2cea555750,0c301c5a-4141-405a-8c8e-11810c8c31b6,4c3d4bd3-58cf-4661-aa4d-fec6e724c548
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,213d5c82-132f-5c1a-88d3-ef622206c560,569123fa-dfbd-534b-9b8d-24c523d2dc4e,8d66b117-b1d9-4dc1-b278-d5d12198a669,b075b45d-4b62-4935-89b8-75c528ef6c71
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2140497c-fe06-5def-b283-8525d0238fe1,0277908b-0529-50e9-9f4d-f3e5d86398d1,38a752d9-e0d3-415d-bcf0-16f88129404c,6a94602c-2c3f-4f13-8f83-5d2cfd63799a
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,214109e8-3ddb-57c9-9a22-b2192f9369f3,e70fcbc4-5fbf-500c-8515-b0799847599b,04fa5200-a715-4b8b-9120-0f2753fedde3,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2145827f-9473-5b8f-88ae-3fa2d901ec83,ca67f588-9ffd-5cb9-93b9-4917af957e44,04183911-48c5-40ca-aa4c-a301382b6d74,faf17e5b-5744-4274-b339-91fa5eb172f3
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21470f6a-88c4-5f2e-b077-3b0bc9eb304c,d1420b61-17e2-51ca-8735-43590351198a,4ec1453b-5dba-4ba5-a4e5-b1aed96ce98f,bcf3b1ae-9970-421c-b778-26102c627103
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21471f7d-f7e1-5736-9a2c-6a3780b02966,3337a698-9489-5b8d-9c8e-6eaa1a8e4694,3434116d-f0ca-4ad8-a0ab-1e4dd591c7e2,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2148d2a6-c132-5124-8e29-e351f3e73e54,c2e8f697-d7f1-5b84-9784-04e86ee330a4,ee6650b2-1b22-4388-855a-75834e478aaa,6ec7e9db-38d7-4194-b153-52be06c39af9
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,214e4f02-e074-5042-9559-b1776a420f18,4058146b-4f95-5eb3-86bb-11a94a97a93d,94bc045c-1036-44bb-a934-9c564b875471,2902a31e-1b4a-414a-8e6b-9f5c9a4f2197
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2154caeb-5db6-56d5-9d1b-243374162025,48717ee6-7500-5c30-b87b-ff6e00439fec,2c16669f-74c6-475a-bb8c-090faf2f3b50,d1517770-56a7-432c-a340-b1b61f2fe343
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,215589ab-cbbc-5705-a3a0-a1edef9d329b,1a15df7b-7389-5e1b-99ed-a85561088ec3,ebe1a22b-ee4b-43f6-8102-ecb0ccb7a38e,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2155b291-92c9-54e3-837b-72855d357d4f,1a7faf34-f0dd-52a8-b350-c0ef80df61f1,37364137-968c-44a0-b0d0-3296a7351a5f,bcf3b1ae-9970-421c-b778-26102c627103
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2159a69e-66d2-53e0-b3c6-9ff98f84e368,e80aca7c-63d2-5edb-984f-e28c73f3749d,4affb54a-c0e7-408d-887b-225e7f787160,4c3d4bd3-58cf-4661-aa4d-fec6e724c548
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,215aaa67-c1d9-56a9-b34a-3b3984a56dbd,8f016bca-bc4c-5eaa-bdb3-c033976258e6,5b5e80d7-fa06-40f9-9205-a56e018bc37f,75f5cb81-79a8-4276-bf77-e97203419c3d
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2162179a-b15c-5ba0-88e1-87c73a9e3827,73e5552f-8446-5e4f-8327-5e2744bd9d9f,92c7248c-f8a8-468e-933f-cc81169c8db8,da0c58c7-a5a6-4880-ab21-70ade852bab2
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21661eb5-4a60-5870-ae42-b84574666c05,db6cba94-feb5-54c0-8bbd-417dd2972f2d,11f87c29-a20d-4176-98f5-e90c24825b0d,277bca85-6ba1-49f7-94fe-29ca70c944d6
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,216d83c4-31af-56be-a713-cf0bb99b8908,890717ab-40c5-5fda-b436-b4f28e61813c,68e08f3c-7786-41e7-b0ab-74a4ce2899f2,c8c08497-6c50-481d-ade6-c17b0bdbe755
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,217032b4-e0fe-5cf0-a2b2-3173faa90b10,2b1e3ace-01b3-53d0-946c-bc6869f1259a,22a6b53c-a0f4-4743-8f33-a661c60ba6e0,8e4cb354-15f9-4578-a0e5-0651851bf2ac
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21704458-39a6-5526-bcfb-95c32d696e03,cb4f79c2-d605-55de-9c3b-7c680911a3f5,8dc91409-81d6-48af-97ab-b20be4d55ea0,c426feaa-1cc3-49c7-8faa-888ae2f90af9
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,217247a6-b152-5206-82d8-8a403cb11a8f,e08b4f06-cf40-52cc-a06c-21626521e662,476f8a5d-0a59-4acd-bb84-c9aea1b4f9a5,8e4cb354-15f9-4578-a0e5-0651851bf2ac
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,21741b53-1367-598c-aac2-8f523ee23d1c,dea66e9e-d183-5185-a8d2-319bc32d2a8c,040415b4-7220-4952-b7a3-b1ce2aa25d34,6ec7e9db-38d7-4194-b153-52be06c39af9
66af4ec3-aa5d-5ac1-97c2-27ef7319a318,2177e78f-fd0d-5ca4-aa29-012a1e186932,159ef718-b60d-52d5-b16d-82ad61538967,c17f62ec-f11b-4f49-8000-f7470281f8c6,edccb4a5-26a8-490f-acd4-7aa5398e2053
